D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_27_865.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_27_865.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_27_865.jpg, 0, 0, 0, 7.979576E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_27_966.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_27_966.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_27_966.jpg, 0, 0, 0, 7.815795E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_28_071.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_28_071.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_28_071.jpg, 0, 0, 0, 7.917974E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_28_178.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_28_178.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_28_178.jpg, 0, 0, 0, 7.807511E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_28_281.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_28_281.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_28_281.jpg, 0, 0, 0, 7.772558E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_28_386.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_28_386.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_28_386.jpg, 0, 0, 0, 7.775518E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_28_490.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_28_490.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_28_490.jpg, 0, 0, 0, 7.797869E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_28_594.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_28_594.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_28_594.jpg, 0, 0, 0, 7.889327E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_28_696.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_28_696.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_28_696.jpg, 0, 0, 0, 8.28128E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_28_797.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_28_797.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_28_797.jpg, 0, 0, 0, 7.922246E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_28_899.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_28_899.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_28_899.jpg, 0, 0, 0, 7.815195E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_29_003.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_29_003.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_29_003.jpg, 0, 0, 0, 7.80867E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_29_107.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_29_107.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_29_107.jpg, 0, 0, 0, 7.82387E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_29_210.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_29_210.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_29_210.jpg, 0, 0, 0, 7.999163E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_29_310.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_29_310.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_29_310.jpg, 0, 0, 0, 7.836894E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_29_415.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_29_415.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_29_415.jpg, 0, 0, 0, 7.920743E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_29_519.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_29_519.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_29_519.jpg, 0, 0, 0, 7.955584E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_29_626.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_29_626.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_29_626.jpg, 0, 0, 0, 7.82444E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_29_728.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_29_728.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_29_728.jpg, 0, 0, 0, 8.005892E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_29_830.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_29_830.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_29_830.jpg, 0, 0, 0, 8.000203E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_29_933.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_29_933.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_29_933.jpg, 0, 0, 0, 7.910438E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_30_036.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_30_036.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_30_036.jpg, 0, 0, 0, 7.825406E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_30_140.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_30_140.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_30_140.jpg, 0, 0, 0, 7.822457E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_30_242.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_30_242.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_30_242.jpg, 0, 0, 0, 8.086927E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_30_346.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_30_346.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_30_346.jpg, 0, 0, 0, 7.826363E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_30_447.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_30_447.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_30_447.jpg, 0, 0, 0, 7.897665E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_30_551.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_30_551.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_30_551.jpg, 0, 0, 0, 7.788652E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_30_654.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_30_654.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_30_654.jpg, 0, 0, 0, 7.79378E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_30_760.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_30_760.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_30_760.jpg, 0, 0, 0, 7.799731E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_30_866.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_30_866.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_30_866.jpg, 0, 0, 0, 7.818305E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_30_969.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_30_969.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_30_969.jpg, 0, 0, 0, 7.839868E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_31_070.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_31_070.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_31_070.jpg, 0, 0, 0, 7.959166E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_31_171.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_31_171.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_31_171.jpg, 0, 0, 0, 7.832475E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_31_273.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_31_273.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_31_273.jpg, 0, 0, 0, 7.87095E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_31_379.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_31_379.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_31_379.jpg, 0, 0, 0, 7.823461E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_31_484.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_31_484.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_31_484.jpg, 0, 0, 0, 7.808855E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_31_587.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_31_587.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_31_587.jpg, 0, 0, 0, 7.990556E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_31_692.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_31_692.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_31_692.jpg, 0, 0, 0, 7.913356E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_31_794.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_31_794.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_31_794.jpg, 0, 0, 0, 7.986969E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_31_899.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_31_899.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_31_899.jpg, 0, 0, 0, 7.785329E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_32_004.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_32_004.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_32_004.jpg, 0, 0, 0, 7.828095E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_32_110.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_32_110.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_32_110.jpg, 0, 0, 0, 7.88801E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_32_213.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_32_213.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_32_213.jpg, 0, 0, 0, 7.799057E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_32_313.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_32_313.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_32_313.jpg, 0, 0, 0, 7.805798E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_32_415.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_32_415.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_32_415.jpg, 0, 0, 0, 7.817004E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_32_520.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_32_520.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_32_520.jpg, 0, 0, 0, 8.100857E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_32_626.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_32_626.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_32_626.jpg, 0, 0, 0, 7.96215E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_32_728.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_32_728.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_32_728.jpg, 0, 0, 0, 7.827789E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_32_830.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_32_830.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_32_830.jpg, 0, 0, 0, 7.784872E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_32_932.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_32_932.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_32_932.jpg, 0, 0, 0, 7.80308E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_33_038.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_33_038.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_33_038.jpg, 0, 0, 0, 7.815299E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_33_140.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_33_140.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_33_140.jpg, 0, 0, 0, 7.797357E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_33_243.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_33_243.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_33_243.jpg, 0, 0, 0, 7.97735E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_33_346.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_33_346.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_33_346.jpg, 0, 0, 0, 7.873056E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_33_449.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_33_449.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_33_449.jpg, 0, 0, 0, 7.815636E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_33_549.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_33_549.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_33_549.jpg, 0, 0, 0, 7.778466E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_33_653.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_33_653.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_33_653.jpg, 0, 0, 0, 7.801886E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_33_754.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_33_754.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_33_754.jpg, 0, 0, 0, 7.839273E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_33_859.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_33_859.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_33_859.jpg, 0, 0, 0, 7.944772E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_33_961.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_33_961.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_33_961.jpg, 0, 0, 0, 7.887137E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_34_062.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_34_062.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_34_062.jpg, 0, 0, 0, 7.8513E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_34_171.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_34_171.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_34_171.jpg, 0, 0, 0, 8.069766E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_34_274.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_34_274.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_34_274.jpg, 0, 0, 0, 7.803158E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_34_377.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_34_377.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_34_377.jpg, -0.0448032, 0, 0, 8.161999E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_34_480.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_34_480.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_34_480.jpg, -0.352221, 0, 0, 9.107085E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_34_587.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_34_587.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_34_587.jpg, -0.05489668, 0, 0, 8.196105E-05
D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\center_2019_10_05_19_59_34_691.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\left_2019_10_05_19_59_34_691.jpg, D:\KAYNAK\Deep Learning\UdacitySimulator\Data\IMG\right_2019_10_05_19_59_34_691.jpg, 0, 0, 0, 7.822789E-05
